iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
CHE,Europe,Switzerland,07-02-2020,0,0,0,0,0,0,0,0,263,15,0.03,0.002,18,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,08-02-2020,0,0,0,0,0,0,0,0,270,7,0.031,0.001,16,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,09-02-2020,0,0,0,0,0,0,0,0,279,9,0.032,0.001,16,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,10-02-2020,0,0,0,0,0,0,0,0,292,13,0.034,0.002,16,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,11-02-2020,0,0,0,0,0,0,0,0,314,22,0.036,0.003,15,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,12-02-2020,0,0,0,0,0,0,0,0,334,20,0.039,0.002,14,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,13-02-2020,0,0,0,0,0,0,0,0,341,7,0.039,0.001,13,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,14-02-2020,0,0,0,0,0,0,0,0,350,9,0.04,0.001,12,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,15-02-2020,0,0,0,0,0,0,0,0,355,5,0.041,0.001,12,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,16-02-2020,0,0,0,0,0,0,0,0,360,5,0.042,0.001,12,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,18-02-2020,0,0,0,0,0,0,0,0,369,9,0.043,0.001,8,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,19-02-2020,0,0,0,0,0,0,0,0,383,14,0.044,0.002,7,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,20-02-2020,0,0,0,0,0,0,0,0,393,10,0.045,0.001,7,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,21-02-2020,0,0,0,0,0,0,0,0,407,14,0.047,0.002,8,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,22-02-2020,0,0,0,0,0,0,0,0,409,2,0.047,0,8,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,23-02-2020,0,0,0,0,0,0,0,0,414,5,0.048,0.001,8,0.001,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,24-02-2020,0,0,0,0,0,0,0,0,462,48,0.053,0.006,14,0.002,tests performed,0,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,25-02-2020,0,0,0,0,0,0,0,0,632,170,0.073,0.02,38,0.004,tests performed,8.33,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,26-02-2020,1,1,0,0,0.116,0.116,0,0,949,317,0.11,0.037,81,0.009,tests performed,8.33,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,27-02-2020,1,0,0,0,0.116,0,0,0,1227,278,0.142,0.032,119,0.014,tests performed,13.89,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,28-02-2020,8,7,0,0,0.924,0.809,0,0,1677,450,0.194,0.052,181,0.021,tests performed,19.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,29-02-2020,12,4,0,0,1.387,0.462,0,0,1935,258,0.224,0.03,218,0.025,tests performed,19.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,01-03-2020,18,6,0,0,2.08,0.693,0,0,2308,373,0.267,0.043,271,0.031,tests performed,19.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,02-03-2020,24,6,0,0,2.773,0.693,0,0,2786,478,0.322,0.055,332,0.038,tests performed,19.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,03-03-2020,30,6,0,0,3.466,0.693,0,0,3502,716,0.405,0.083,410,0.047,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,04-03-2020,37,7,0,0,4.275,0.809,0,0,4094,592,0.473,0.068,449,0.052,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,05-03-2020,57,20,0,0,6.586,2.311,0,0,4681,587,0.541,0.068,493,0.057,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,06-03-2020,87,30,1,1,10.052,3.466,0.116,0.116,5638,957,0.651,0.111,566,0.065,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,07-03-2020,209,122,1,0,24.149,14.097,0.116,0,6365,727,0.735,0.084,633,0.073,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,08-03-2020,264,55,1,0,30.504,6.355,0.116,0,7109,744,0.821,0.086,686,0.079,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,09-03-2020,332,68,2,1,38.361,7.857,0.231,0.116,8740,1631,1.01,0.188,851,0.098,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,10-03-2020,374,42,2,0,43.214,4.853,0.231,0,10912,2172,1.261,0.251,1059,0.122,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,11-03-2020,490,116,3,1,56.617,13.403,0.347,0.116,13636,2724,1.576,0.315,1363,0.157,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,12-03-2020,642,152,4,1,74.18,17.563,0.462,0.116,18270,4634,2.111,0.535,1941,0.224,tests performed,25,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,13-03-2020,854,212,4,0,98.676,24.496,0.462,0,22959,4689,2.653,0.542,2474,0.286,tests performed,44.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,14-03-2020,1121,267,7,3,129.526,30.851,0.809,0.347,28203,5244,3.259,0.606,3120,0.361,tests performed,44.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,15-03-2020,1359,238,11,4,157.026,27.5,1.271,0.462,30726,2523,3.55,0.292,3374,0.39,tests performed,44.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,16-03-2020,2200,841,13,2,254.2,97.174,1.502,0.231,36004,5278,4.16,0.61,3895,0.45,tests performed,44.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,17-03-2020,2200,0,14,1,254.2,0,1.618,0.116,45352,9348,5.24,1.08,4920,0.568,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,18-03-2020,2650,450,19,5,306.195,51.995,2.195,0.578,55940,10588,6.464,1.223,6043,0.698,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,19-03-2020,3010,360,21,2,347.791,41.596,2.426,0.231,65621,9681,7.582,1.119,6764,0.782,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,20-03-2020,3888,878,33,12,449.24,101.449,3.813,1.387,73771,8150,8.524,0.942,7259,0.839,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,21-03-2020,4840,952,43,10,559.239,109.999,4.968,1.155,80195,6424,9.266,0.742,7427,0.858,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,22-03-2020,6077,1237,56,13,702.168,142.929,6.471,1.502,83482,3287,9.646,0.38,7537,0.871,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,23-03-2020,6971,894,60,4,805.466,103.297,6.933,0.462,90119,6637,10.413,0.767,7731,0.893,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,24-03-2020,8015,1044,66,6,926.095,120.629,7.626,0.693,95926,5807,11.084,0.671,7225,0.835,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,25-03-2020,8789,774,86,20,1015.527,89.432,9.937,2.311,103614,7688,11.972,0.888,6811,0.787,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,26-03-2020,9714,925,103,17,1122.407,106.879,11.901,1.964,111454,7840,12.878,0.906,6548,0.757,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,27-03-2020,10714,1000,161,58,1237.952,115.545,18.603,6.702,118649,7195,13.709,0.831,6411,0.741,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,28-03-2020,12104,1390,197,36,1398.56,160.608,22.762,4.16,124402,5753,14.374,0.665,6315,0.73,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,29-03-2020,13152,1048,235,38,1519.651,121.091,27.153,4.391,127168,2766,14.694,0.32,6241,0.721,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,30-03-2020,14274,1122,257,22,1649.293,129.642,29.695,2.542,131657,4489,15.212,0.519,5934,0.686,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,31-03-2020,15412,1138,295,38,1780.783,131.49,34.086,4.391,138804,7147,16.038,0.826,6125,0.708,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,01-04-2020,16108,696,373,78,1861.203,80.419,43.098,9.013,145506,6702,16.813,0.774,5985,0.692,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,02-04-2020,17070,962,378,5,1972.357,111.155,43.676,0.578,152523,7017,17.623,0.811,5867,0.678,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,03-04-2020,18194,1124,432,54,2102.23,129.873,49.916,6.239,159035,6512,18.376,0.752,5769,0.667,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,04-04-2020,19227,1033,484,52,2221.589,119.358,55.924,6.008,164239,5204,18.977,0.601,5691,0.658,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,05-04-2020,20201,974,540,56,2334.13,112.541,62.394,6.471,167544,3305,19.359,0.382,5768,0.666,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,06-04-2020,21022,821,559,19,2428.992,94.863,64.59,2.195,171648,4104,19.833,0.474,5713,0.66,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,07-04-2020,21574,552,584,25,2492.773,63.781,67.478,2.889,178518,6870,20.627,0.794,5673,0.655,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,08-04-2020,22164,590,641,57,2560.945,68.172,74.065,6.586,185074,6556,21.384,0.758,5653,0.653,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,09-04-2020,22710,546,705,64,2624.033,63.088,81.459,7.395,191078,6004,22.078,0.694,5508,0.636,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,10-04-2020,23495,785,756,51,2714.736,90.703,87.352,5.893,195058,3980,22.538,0.46,5146,0.595,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,11-04-2020,24228,733,805,49,2799.43,84.695,93.014,5.662,197856,2798,22.861,0.323,4802,0.555,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,12-04-2020,24820,592,831,26,2867.833,68.403,96.018,3.004,200156,2300,23.127,0.266,4659,0.538,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,13-04-2020,25220,400,858,27,2914.051,46.218,99.138,3.12,202353,2197,23.381,0.254,4386,0.507,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,14-04-2020,25499,279,858,0,2946.288,32.237,99.138,0,206276,3923,23.834,0.453,3965,0.458,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,15-04-2020,25753,254,900,42,2975.637,29.348,103.991,4.853,211865,5589,24.48,0.646,3827,0.442,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,16-04-2020,26336,583,973,73,3043,67.363,112.426,8.435,217002,5137,25.074,0.594,3703,0.428,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,17-04-2020,26651,315,1016,43,3079.396,36.397,117.394,4.968,221600,4598,25.605,0.531,3792,0.438,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,18-04-2020,26997,346,1058,42,3119.375,39.979,122.247,4.853,225249,3649,26.026,0.422,3913,0.452,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,19-04-2020,27322,325,1110,52,3156.927,37.552,128.255,6.008,227368,2119,26.271,0.245,3887,0.449,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,20-04-2020,27658,336,1134,24,3195.751,38.823,131.028,2.773,230795,3427,26.667,0.396,4063,0.469,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,21-04-2020,27826,168,1141,7,3215.162,19.412,131.837,0.809,235764,4969,27.241,0.574,4213,0.487,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,22-04-2020,27981,155,1186,45,3233.072,17.91,137.037,5.2,240418,4654,27.779,0.538,4079,0.471,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,23-04-2020,28186,205,1216,30,3256.758,23.687,140.503,3.466,244980,4562,28.306,0.527,3997,0.462,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,24-04-2020,28414,228,1267,51,3283.103,26.344,146.396,5.893,249765,4785,28.859,0.553,4024,0.465,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,25-04-2020,28595,181,1308,41,3304.016,20.914,151.133,4.737,253798,4033,29.325,0.466,4078,0.471,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,26-04-2020,28811,216,1328,20,3328.974,24.958,153.444,2.311,256160,2362,29.598,0.273,4113,0.475,tests performed,76.85,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,27-04-2020,28978,167,1336,8,3348.27,19.296,154.368,0.924,259908,3748,30.031,0.433,4159,0.481,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,28-04-2020,29081,103,1352,16,3360.171,11.901,156.217,1.849,265501,5593,30.677,0.646,4248,0.491,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,29-04-2020,29181,100,1379,27,3371.726,11.555,159.337,3.12,271311,5810,31.349,0.671,4413,0.51,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,30-04-2020,29324,143,1407,28,3388.249,16.523,162.572,3.235,276149,4838,31.908,0.559,4453,0.515,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,01-05-2020,29503,179,1422,15,3408.932,20.683,164.305,1.733,280593,4444,32.421,0.513,4404,0.509,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,02-05-2020,29622,119,1434,12,3422.681,13.75,165.692,1.387,283713,3120,32.782,0.361,4274,0.494,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,03-05-2020,29734,112,1466,32,3435.622,12.941,169.389,3.697,286232,2519,33.073,0.291,4296,0.496,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,04-05-2020,29822,88,1472,6,3445.79,10.168,170.083,0.693,290092,3860,33.519,0.446,4312,0.498,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,05-05-2020,29898,76,1476,4,3454.572,8.781,170.545,0.462,295975,5883,34.199,0.68,4353,0.503,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,06-05-2020,29926,28,1482,6,3457.807,3.235,171.238,0.693,301345,5370,34.819,0.62,4291,0.496,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,07-05-2020,29977,51,1504,22,3463.7,5.893,173.78,2.542,306009,4664,35.358,0.539,4266,0.493,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,08-05-2020,30043,66,1517,13,3471.326,7.626,175.282,1.502,310349,4340,35.859,0.501,4251,0.491,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,09-05-2020,30124,81,1525,8,3480.685,9.359,176.207,0.924,313476,3127,36.221,0.361,4252,0.491,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,10-05-2020,30168,44,1531,6,3485.769,5.084,176.9,0.693,314890,1414,36.384,0.163,4094,0.473,tests performed,69.44,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,11-05-2020,30222,54,1537,6,3492.009,6.239,177.593,0.693,319965,5075,36.97,0.586,4268,0.493,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,12-05-2020,30261,39,1542,5,3496.515,4.506,178.171,0.578,325530,5565,37.613,0.643,4222,0.488,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,13-05-2020,30297,36,1560,18,3500.674,4.16,180.251,2.08,331760,6230,38.333,0.72,4345,0.502,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,14-05-2020,30330,33,1563,3,3504.487,3.813,180.597,0.347,337464,5704,38.992,0.659,4494,0.519,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,15-05-2020,30380,50,1588,25,3510.265,5.777,183.486,2.889,343062,5598,39.639,0.647,4673,0.54,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,16-05-2020,30431,51,1594,6,3516.158,5.893,184.179,0.693,346330,3268,40.017,0.378,4693,0.542,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,17-05-2020,30489,58,1601,7,3522.859,6.702,184.988,0.809,348071,1741,40.218,0.201,4740,0.548,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,18-05-2020,30504,15,1602,1,3524.592,1.733,185.103,0.116,352486,4415,40.728,0.51,4646,0.537,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,19-05-2020,30514,10,1602,0,3525.748,1.155,185.103,0,358484,5998,41.421,0.693,4708,0.544,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,20-05-2020,30535,21,1613,11,3528.174,2.426,186.374,1.271,363339,4855,41.982,0.561,4511,0.521,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,21-05-2020,30575,40,1629,16,3532.796,4.622,188.223,1.849,365455,2116,42.227,0.244,3999,0.462,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,22-05-2020,30611,36,1637,8,3536.956,4.16,189.148,0.924,369020,3565,42.639,0.412,3708,0.428,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,23-05-2020,30624,13,1637,0,3538.458,1.502,189.148,0,371548,2528,42.931,0.292,3603,0.416,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,24-05-2020,30642,18,1641,4,3540.538,2.08,189.61,0.462,373202,1654,43.122,0.191,3590,0.415,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,25-05-2020,30653,11,1641,0,3541.809,1.271,189.61,0,377202,4000,43.584,0.462,3531,0.408,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
CHE,Europe,Switzerland,26-05-2020,30663,10,1641,0,3542.964,1.155,189.61,0,382895,5693,44.242,0.658,3487,0.403,tests performed,65.74,8654618,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78
